session_id,attempt,arm,capacity,run_id,device,event_key,validator_rebuild,validator_semantic_identical,event_reports_semantic_identical,generated_events,action_mix,evidence_kind_mix,local_required,local_received,evidence_required,evidence_transfer_complete,core_required,core_inference_complete,core_result_received,core_result_on_time,core_result_on_time_correct,tp,tn,fp,fn,scored,unscored,states,payload_generated_bytes,application_payload_sent_bytes,unique_payload_received_bytes,duplicate_wire_bytes,protocol_framing_bytes,frozen_contract_valid,segment_reconstruction_valid
F12_S05,a01,C,high,F12_S05_C_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,255,255,215,55,0,0,270,0,"{""terminal_success_late"":15,""terminal_success_timely"":255}",35389440,35389440,35389440,0,609011,true,true
F12_S05,a01,B,high,F12_S05_B_high_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,609304,true,true
F12_S05,a01,E,low,F12_S05_E_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_late"":1,""terminal_success_timely"":269}",4423680,4423680,4423680,0,607684,true,true
F12_S05,a01,F,low,F12_S05_F_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607684,true,true
F12_S05,a01,D,low,F12_S05_D_low_a01,,,PASS,true,true,270,"{""H_FULL"":66,""H_NONE"":138,""M_SUMMARY"":66}","{""full"":66,""none"":138,""summary"":66}",204,204,132,132,66,66,66,0,0,215,55,0,0,270,0,"{""terminal_success_late"":66,""terminal_success_timely"":204}",9191424,9191424,9191424,0,398888,true,true
F12_S05,a01,A,low,F12_S05_A_low_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",0,0,0,0,96452,true,true
F12_S05,a01,C,low,F12_S05_C_low_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,0,0,215,55,0,0,270,0,"{""terminal_success_late"":270}",35389440,35389440,35389440,0,822398,true,true
F12_S05,a01,B,low,F12_S05_B_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607684,true,true
F12_S06,a01,F,high,F12_S06_F_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,264,264,213,57,0,0,270,0,"{""terminal_success_late"":6,""terminal_success_timely"":264}",35389440,35389440,35389440,0,608908,true,true
F12_S06,a01,A,high,F12_S06_A_high_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,213,57,0,0,270,0,"{""terminal_success_timely"":270}",0,0,0,0,96682,true,true
F12_S06,a01,E,high,F12_S06_E_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,262,262,213,57,0,0,270,0,"{""terminal_success_late"":8,""terminal_success_timely"":262}",35389440,35389440,35389440,0,608908,true,true
F12_S06,a01,B,high,F12_S06_B_high_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,213,57,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,609224,true,true
F12_S06,a01,D,high,F12_S06_D_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,258,258,213,57,0,0,270,0,"{""terminal_success_late"":12,""terminal_success_timely"":258}",35389440,35389440,35389440,0,608908,true,true
F12_S06,a01,C,high,F12_S06_C_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,259,259,213,57,0,0,270,0,"{""terminal_success_late"":11,""terminal_success_timely"":259}",35389440,35389440,35389440,0,608908,true,true
F12_S06,a01,F,low,F12_S06_F_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,213,57,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607604,true,true
F12_S06,a01,A,low,F12_S06_A_low_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,213,57,0,0,270,0,"{""terminal_success_timely"":270}",0,0,0,0,96412,true,true
F12_S06,a01,E,low,F12_S06_E_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,213,57,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607604,true,true
F12_S06,a01,B,low,F12_S06_B_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,213,57,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607604,true,true
F12_S06,a01,D,low,F12_S06_D_low_a01,,,PASS,true,true,270,"{""H_FULL"":66,""H_NONE"":138,""M_SUMMARY"":66}","{""full"":66,""none"":138,""summary"":66}",204,204,132,132,66,66,66,0,0,213,57,0,0,270,0,"{""terminal_success_late"":68,""terminal_success_timely"":202}",9191424,9191424,9191424,0,398662,true,true
F12_S06,a01,C,low,F12_S06_C_low_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,0,0,213,57,0,0,270,0,"{""terminal_success_late"":270}",35389440,35389440,35389440,0,822116,true,true
F12_S06,a01,F,mid,F12_S06_F_mid_a01,,,PASS,true,true,270,"{""H_FULL"":90,""H_SUMMARY"":180}","{""full"":90,""summary"":180}",180,180,270,270,90,90,90,82,82,213,57,0,0,270,0,"{""terminal_success_late"":8,""terminal_success_timely"":262}",14745600,14745600,14745600,0,607499,true,true
F12_S06,a01,A,mid,F12_S06_A_mid_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,213,57,0,0,270,0,"{""terminal_success_late"":2,""terminal_success_timely"":268}",0,0,0,0,96412,true,true
F12_S06,a01,E,mid,F12_S06_E_mid_a01,,,PASS,true,true,270,"{""H_FULL"":90,""H_SUMMARY"":180}","{""full"":90,""summary"":180}",180,180,270,270,90,90,90,83,83,213,57,0,0,270,0,"{""terminal_success_late"":7,""terminal_success_timely"":263}",14745600,14745600,14745600,0,607499,true,true
F12_S06,a01,B,mid,F12_S06_B_mid_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,213,57,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607604,true,true
F12_S06,a01,D,mid,F12_S06_D_mid_a01,,,PASS,true,true,270,"{""H_FULL"":135,""H_NONE"":135}","{""full"":135,""none"":135}",135,135,135,135,135,135,135,0,0,213,57,0,0,270,0,"{""terminal_success_late"":135,""terminal_success_timely"":135}",17694720,17694720,17694720,0,394468,true,true
F12_S06,a01,C,mid,F12_S06_C_mid_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,0,0,213,57,0,0,270,0,"{""terminal_success_late"":270}",35389440,35389440,35389440,0,554894,true,true
F12_S07,a02,D,low,F12_S07_D_low_a02,,,PASS,true,true,270,"{""H_FULL"":66,""H_NONE"":138,""M_SUMMARY"":66}","{""full"":66,""none"":138,""summary"":66}",204,204,132,132,66,66,66,0,0,215,55,0,0,270,0,"{""terminal_success_late"":66,""terminal_success_timely"":204}",9191424,9191424,9191424,0,398906,true,true
F12_S07,a02,E,low,F12_S07_E_low_a02,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607346,true,true
F12_S07,a02,C,low,F12_S07_C_low_a02,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,0,0,215,55,0,0,270,0,"{""terminal_success_late"":270}",35389440,35389440,35389440,0,822226,true,true
F12_S07,a02,F,low,F12_S07_F_low_a02,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607346,true,true
F12_S07,a02,B,low,F12_S07_B_low_a02,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607346,true,true
F12_S07,a02,A,low,F12_S07_A_low_a02,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",0,0,0,0,96463,true,true
F12_S07,a02,D,mid,F12_S07_D_mid_a02,,,PASS,true,true,270,"{""H_FULL"":135,""H_NONE"":135}","{""full"":135,""none"":135}",135,135,135,135,135,135,135,0,0,215,55,0,0,270,0,"{""terminal_success_late"":135,""terminal_success_timely"":135}",17694720,17694720,17694720,0,394379,true,true
F12_S07,a02,E,mid,F12_S07_E_mid_a02,,,PASS,true,true,270,"{""H_FULL"":90,""H_SUMMARY"":180}","{""full"":90,""summary"":180}",180,180,270,270,90,90,90,82,82,215,55,0,0,270,0,"{""terminal_success_late"":8,""terminal_success_timely"":262}",14745600,14745600,14745600,0,607241,true,true
F12_S07,a02,C,mid,F12_S07_C_mid_a02,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,0,0,215,55,0,0,270,0,"{""terminal_success_late"":270}",35389440,35389440,35389440,0,554930,true,true
F12_S07,a02,F,mid,F12_S07_F_mid_a02,,,PASS,true,true,270,"{""H_FULL"":90,""H_SUMMARY"":180}","{""full"":90,""summary"":180}",180,180,270,270,90,90,90,86,86,215,55,0,0,270,0,"{""terminal_success_late"":4,""terminal_success_timely"":266}",14745600,14745600,14745600,0,607241,true,true
F12_S07,a02,B,mid,F12_S07_B_mid_a02,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607346,true,true
F12_S07,a02,A,mid,F12_S07_A_mid_a02,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",0,0,0,0,96463,true,true
F12_S07,a02,D,high,F12_S07_D_high_a02,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,256,256,215,55,0,0,270,0,"{""terminal_success_late"":14,""terminal_success_timely"":256}",35389440,35389440,35389440,0,608660,true,true
F12_S07,a02,E,high,F12_S07_E_high_a02,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,262,262,215,55,0,0,270,0,"{""terminal_success_late"":8,""terminal_success_timely"":262}",35389440,35389440,35389440,0,608660,true,true
F12_S07,a02,C,high,F12_S07_C_high_a02,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,262,262,215,55,0,0,270,0,"{""terminal_success_late"":8,""terminal_success_timely"":262}",35389440,35389440,35389440,0,608660,true,true
F12_S07,a02,F,high,F12_S07_F_high_a02,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,265,265,215,55,0,0,270,0,"{""terminal_success_late"":5,""terminal_success_timely"":265}",35389440,35389440,35389440,0,608660,true,true
F12_S07,a02,B,high,F12_S07_B_high_a02,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_late"":1,""terminal_success_timely"":269}",4423680,4423680,4423680,0,608966,true,true
F12_S07,a02,A,high,F12_S07_A_high_a02,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",0,0,0,0,96733,true,true
F12_S08,a01,E,mid,F12_S08_E_mid_a01,,,PASS,true,true,270,"{""H_FULL"":90,""H_SUMMARY"":180}","{""full"":90,""summary"":180}",180,180,270,270,90,90,90,79,79,218,52,0,0,270,0,"{""terminal_success_late"":11,""terminal_success_timely"":259}",14745600,14745600,14745600,0,607214,true,true
F12_S08,a01,F,mid,F12_S08_F_mid_a01,,,PASS,true,true,270,"{""H_FULL"":90,""H_SUMMARY"":180}","{""full"":90,""summary"":180}",180,180,270,270,90,90,90,73,73,218,52,0,0,270,0,"{""terminal_success_late"":17,""terminal_success_timely"":253}",14745600,14745600,14745600,0,607214,true,true
F12_S08,a01,D,mid,F12_S08_D_mid_a01,,,PASS,true,true,270,"{""H_FULL"":135,""H_NONE"":135}","{""full"":135,""none"":135}",135,135,135,135,135,135,135,0,0,218,52,0,0,270,0,"{""terminal_success_late"":135,""terminal_success_timely"":135}",17694720,17694720,17694720,0,394367,true,true
F12_S08,a01,A,mid,F12_S08_A_mid_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,218,52,0,0,270,0,"{""terminal_success_timely"":270}",0,0,0,0,96447,true,true
F12_S08,a01,C,mid,F12_S08_C_mid_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,0,0,218,52,0,0,270,0,"{""terminal_success_late"":270}",35389440,35389440,35389440,0,554861,true,true
F12_S08,a01,B,mid,F12_S08_B_mid_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,218,52,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607314,true,true
F12_S08,a01,E,high,F12_S08_E_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,259,259,218,52,0,0,270,0,"{""terminal_success_late"":11,""terminal_success_timely"":259}",35389440,35389440,35389440,0,608625,true,true
F12_S08,a01,F,high,F12_S08_F_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,262,262,218,52,0,0,270,0,"{""terminal_success_late"":8,""terminal_success_timely"":262}",35389440,35389440,35389440,0,608805,true,true
F12_S08,a01,D,high,F12_S08_D_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,257,257,218,52,0,0,270,0,"{""terminal_success_late"":13,""terminal_success_timely"":257}",35389440,35389440,35389440,0,608805,true,true
F12_S08,a01,A,high,F12_S08_A_high_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,218,52,0,0,270,0,"{""terminal_success_timely"":270}",0,0,0,0,96717,true,true
F12_S08,a01,C,high,F12_S08_C_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,260,260,218,52,0,0,270,0,"{""terminal_success_late"":10,""terminal_success_timely"":260}",35389440,35389440,35389440,0,608805,true,true
F12_S08,a01,B,high,F12_S08_B_high_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,218,52,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,609114,true,true
F12_S08,a01,E,low,F12_S08_E_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,218,52,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607494,true,true
F12_S08,a01,F,low,F12_S08_F_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,218,52,0,0,270,0,"{""terminal_success_late"":1,""terminal_success_timely"":269}",4423680,4423680,4423680,0,607494,true,true
F12_S08,a01,D,low,F12_S08_D_low_a01,,,PASS,true,true,270,"{""H_FULL"":66,""H_NONE"":138,""M_SUMMARY"":66}","{""full"":66,""none"":138,""summary"":66}",204,204,132,132,66,66,66,0,0,218,52,0,0,270,0,"{""terminal_success_late"":66,""terminal_success_timely"":204}",9191424,9191424,9191424,0,398816,true,true
F12_S08,a01,A,low,F12_S08_A_low_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,218,52,0,0,270,0,"{""terminal_success_timely"":270}",0,0,0,0,96447,true,true
F12_S08,a01,C,low,F12_S08_C_low_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,0,0,218,52,0,0,270,0,"{""terminal_success_late"":270}",35389440,35389440,35389440,0,822222,true,true
F12_S08,a01,B,low,F12_S08_B_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,218,52,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607494,true,true
F12_S09,a01,F,high,F12_S09_F_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,260,260,216,54,0,0,270,0,"{""terminal_success_late"":10,""terminal_success_timely"":260}",35389440,35389440,35389440,0,608817,true,true
F12_S09,a01,A,high,F12_S09_A_high_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,216,54,0,0,270,0,"{""terminal_success_late"":1,""terminal_success_timely"":269}",0,0,0,0,96718,true,true
F12_S09,a01,E,high,F12_S09_E_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,264,264,216,54,0,0,270,0,"{""terminal_success_late"":6,""terminal_success_timely"":264}",35389440,35389440,35389440,0,608817,true,true
F12_S09,a01,B,high,F12_S09_B_high_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,216,54,0,0,270,0,"{""terminal_success_late"":3,""terminal_success_timely"":267}",4423680,4423680,4423680,0,609116,true,true
F12_S09,a01,D,high,F12_S09_D_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,258,258,216,54,0,0,270,0,"{""terminal_success_late"":12,""terminal_success_timely"":258}",35389440,35389440,35389440,0,608817,true,true
F12_S09,a01,C,high,F12_S09_C_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,258,258,216,54,0,0,270,0,"{""terminal_success_late"":12,""terminal_success_timely"":258}",35389440,35389440,35389440,0,608817,true,true
F12_S09,a01,F,low,F12_S09_F_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,216,54,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607496,true,true
F12_S09,a01,A,low,F12_S09_A_low_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,216,54,0,0,270,0,"{""terminal_success_timely"":270}",0,0,0,0,96448,true,true
F12_S09,a01,E,low,F12_S09_E_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,216,54,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607496,true,true
F12_S09,a01,B,low,F12_S09_B_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,216,54,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607496,true,true
F12_S09,a01,D,low,F12_S09_D_low_a01,,,PASS,true,true,270,"{""H_FULL"":66,""H_NONE"":138,""M_SUMMARY"":66}","{""full"":66,""none"":138,""summary"":66}",204,204,132,132,66,66,66,0,0,216,54,0,0,270,0,"{""terminal_success_late"":66,""terminal_success_timely"":204}",9191424,9191424,9191424,0,398938,true,true
F12_S09,a01,C,low,F12_S09_C_low_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,0,0,216,54,0,0,270,0,"{""terminal_success_late"":270}",35389440,35389440,35389440,0,822369,true,true
F12_S09,a01,F,mid,F12_S09_F_mid_a01,,,PASS,true,true,270,"{""H_FULL"":90,""H_SUMMARY"":180}","{""full"":90,""summary"":180}",180,180,270,270,90,90,90,83,83,216,54,0,0,270,0,"{""terminal_success_late"":7,""terminal_success_timely"":263}",14745600,14745600,14745600,0,607577,true,true
F12_S09,a01,A,mid,F12_S09_A_mid_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,216,54,0,0,270,0,"{""terminal_success_late"":2,""terminal_success_timely"":268}",0,0,0,0,96448,true,true
F12_S09,a01,E,mid,F12_S09_E_mid_a01,,,PASS,true,true,270,"{""H_FULL"":90,""H_SUMMARY"":180}","{""full"":90,""summary"":180}",180,180,270,270,90,90,90,80,80,216,54,0,0,270,0,"{""terminal_success_late"":10,""terminal_success_timely"":260}",14745600,14745600,14745600,0,607577,true,true
F12_S09,a01,B,mid,F12_S09_B_mid_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,216,54,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607676,true,true
F12_S09,a01,D,mid,F12_S09_D_mid_a01,,,PASS,true,true,270,"{""H_FULL"":135,""H_NONE"":135}","{""full"":135,""none"":135}",135,135,135,135,135,135,135,0,0,216,54,0,0,270,0,"{""terminal_success_late"":135,""terminal_success_timely"":135}",17694720,17694720,17694720,0,394564,true,true
F12_S09,a01,C,mid,F12_S09_C_mid_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,0,0,216,54,0,0,270,0,"{""terminal_success_late"":270}",35389440,35389440,35389440,0,555064,true,true
F12_S10,a01,A,low,F12_S10_A_low_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,217,53,0,0,270,0,"{""terminal_success_timely"":270}",0,0,0,0,96428,true,true
F12_S10,a01,B,low,F12_S10_B_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,217,53,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607636,true,true
F12_S10,a01,F,low,F12_S10_F_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,217,53,0,0,270,0,"{""terminal_success_late"":2,""terminal_success_timely"":268}",4423680,4423680,4423680,0,607636,true,true
F12_S10,a01,C,low,F12_S10_C_low_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,0,0,217,53,0,0,270,0,"{""terminal_success_late"":270}",35389440,35389440,35389440,0,822280,true,true
F12_S10,a01,E,low,F12_S10_E_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,217,53,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607636,true,true
F12_S10,a01,D,low,F12_S10_D_low_a01,,,PASS,true,true,270,"{""H_FULL"":66,""H_NONE"":138,""M_SUMMARY"":66}","{""full"":66,""none"":138,""summary"":66}",204,204,132,132,66,66,66,0,0,217,53,0,0,270,0,"{""terminal_success_late"":66,""terminal_success_timely"":204}",9191424,9191424,9191424,0,398913,true,true
F12_S10,a01,A,mid,F12_S10_A_mid_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,217,53,0,0,270,0,"{""terminal_success_late"":2,""terminal_success_timely"":268}",0,0,0,0,96428,true,true
F12_S10,a01,B,mid,F12_S10_B_mid_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,217,53,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607636,true,true
F12_S10,a01,F,mid,F12_S10_F_mid_a01,,,PASS,true,true,270,"{""H_FULL"":90,""H_SUMMARY"":180}","{""full"":90,""summary"":180}",180,180,270,270,90,90,90,77,77,217,53,0,0,270,0,"{""terminal_success_late"":13,""terminal_success_timely"":257}",14745600,14745600,14745600,0,607537,true,true
F12_S10,a01,C,mid,F12_S10_C_mid_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,0,0,217,53,0,0,270,0,"{""terminal_success_late"":270}",35389440,35389440,35389440,0,554993,true,true
F12_S10,a01,E,mid,F12_S10_E_mid_a01,,,PASS,true,true,270,"{""H_FULL"":90,""H_SUMMARY"":180}","{""full"":90,""summary"":180}",180,180,270,270,90,90,90,86,86,217,53,0,0,270,0,"{""terminal_success_late"":4,""terminal_success_timely"":266}",14745600,14745600,14745600,0,607537,true,true
F12_S10,a01,D,mid,F12_S10_D_mid_a01,,,PASS,true,true,270,"{""H_FULL"":135,""H_NONE"":135}","{""full"":135,""none"":135}",135,135,135,135,135,135,135,0,0,217,53,0,0,270,0,"{""terminal_success_late"":135,""terminal_success_timely"":135}",17694720,17694720,17694720,0,394542,true,true
F12_S10,a01,A,high,F12_S10_A_high_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,217,53,0,0,270,0,"{""terminal_success_timely"":270}",0,0,0,0,96698,true,true
F12_S10,a01,B,high,F12_S10_B_high_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,217,53,0,0,270,0,"{""terminal_success_late"":2,""terminal_success_timely"":268}",4423680,4423680,4423680,0,609256,true,true
F12_S10,a01,F,high,F12_S10_F_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,261,261,217,53,0,0,270,0,"{""terminal_success_late"":9,""terminal_success_timely"":261}",35389440,35389440,35389440,0,608960,true,true
F12_S10,a01,C,high,F12_S10_C_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,265,265,217,53,0,0,270,0,"{""terminal_success_late"":5,""terminal_success_timely"":265}",35389440,35389440,35389440,0,608960,true,true
F12_S10,a01,E,high,F12_S10_E_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,263,263,217,53,0,0,270,0,"{""terminal_success_late"":7,""terminal_success_timely"":263}",35389440,35389440,35389440,0,608960,true,true
F12_S10,a01,D,high,F12_S10_D_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,254,254,217,53,0,0,270,0,"{""terminal_success_late"":16,""terminal_success_timely"":254}",35389440,35389440,35389440,0,608960,true,true
F12_S11,a01,B,mid,F12_S11_B_mid_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,208,62,0,0,270,0,"{""terminal_success_late"":1,""terminal_success_timely"":269}",4423680,4423680,4423680,0,607712,true,true
