campaign_id,session_id,attempt,capacity,method,device_id,event_key,origin_window_index,admitted_action_id,rotation_selected,deadline_ns,scheduled_release_monotonic_ns,actual_event_creation_monotonic_ns,result_return_monotonic_ns,release_lateness_ms,post_release_latency_ms,nominal_latency_ms,full_core_result_returned,post_release_on_time_full,nominal_on_time_full
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|10,10,H_NONE,False,1000000000,434295656596451,434297551117405,434298378764557,1894.520954,827.647152,2722.168106,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|11,11,H_NONE,False,1000000000,434296656596451,434298551415678,434299379214162,1894.819227,827.798484,2722.617711,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|12,12,H_FULL,True,1000000000,434297656596451,434299552423018,434300517585708,1895.826567,965.16269,2860.989257,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|13,13,H_NONE,False,1000000000,434298656596451,434300553168101,434301383239123,1896.57165,830.071022,2726.642672,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|14,14,H_NONE,False,1000000000,434299656596451,434301553425077,434302393202746,1896.828626,839.777669,2736.606295,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|15,15,H_FULL,True,1000000000,434300656596451,434302553959716,434303596731402,1897.363265,1042.771686,2940.134951,True,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|16,16,H_NONE,False,1000000000,434301656596451,434303597165139,434304388747400,1940.568688,791.582261,2732.150949,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|17,17,H_NONE,False,1000000000,434302656596451,434304597465261,434305391178561,1940.86881,793.7133,2734.58211,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|18,18,H_FULL,True,1000000000,434303656596451,434305598498692,434306521203816,1941.902241,922.705124,2864.607365,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|19,19,H_NONE,False,1000000000,434304656596451,434306598776573,434307459287785,1942.180122,860.511212,2802.691334,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|20,20,H_NONE,False,1000000000,434305656596451,434307599460376,434308396951312,1942.863925,797.490936,2740.354861,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|21,21,H_FULL,True,1000000000,434306656596451,434308601482576,434309533538812,1944.886125,932.056236,2876.942361,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|22,22,H_NONE,False,1000000000,434307656596451,434309602092786,434310399249835,1945.496335,797.157049,2742.653384,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|23,23,H_NONE,False,1000000000,434308656596451,434310602413424,434311409248102,1945.816973,806.834678,2752.651651,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|24,24,H_FULL,True,1000000000,434309656596451,434311603607832,434312533238346,1947.011381,929.630514,2876.641895,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|25,25,H_NONE,False,1000000000,434310656596451,434312603811378,434313401873864,1947.214927,798.062486,2745.277413,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|26,26,H_NONE,False,1000000000,434311656596451,434313604765213,434314405227255,1948.168762,800.462042,2748.630804,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|27,27,H_FULL,True,1000000000,434312656596451,434314605498310,434315538324705,1948.901859,932.826395,2881.728254,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|28,28,H_NONE,False,1000000000,434313656596451,434315606897993,434316418213376,1950.301542,811.315383,2761.616925,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|29,29,H_NONE,False,1000000000,434314656596451,434316607381998,434317415361702,1950.785547,807.979704,2758.765251,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|30,30,H_FULL,True,1000000000,434315656596451,434317608414553,434318541752258,1951.818102,933.337705,2885.155807,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|31,31,H_NONE,False,1000000000,434316656596451,434318610197140,434319410140406,1953.600689,799.943266,2753.543955,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|32,32,H_NONE,False,1000000000,434317656596451,434319611389120,434320412654931,1954.792669,801.265811,2756.05848,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|33,33,H_FULL,True,1000000000,434318656596451,434320612451156,434321572240638,1955.854705,959.789482,2915.644187,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|34,34,H_NONE,False,1000000000,434319656596451,434321612773567,434322425289494,1956.177116,812.515927,2768.693043,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|35,35,H_NONE,False,1000000000,434320656596451,434322613885676,434323416451253,1957.289225,802.565577,2759.854802,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|36,36,H_FULL,True,1000000000,434321656596451,434323614538825,434324553792463,1957.942374,939.253638,2897.196012,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|37,37,H_NONE,False,1000000000,434322656596451,434324615344139,434325434036555,1958.747688,818.692416,2777.440104,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|38,38,H_NONE,False,1000000000,434323656596451,434325615547531,434326510677859,1958.95108,895.130328,2854.081408,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|39,39,H_FULL,True,1000000000,434324656596451,434326616558583,434327560774701,1959.962132,944.216118,2904.17825,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|40,40,H_NONE,False,1000000000,434325656596451,434327617306970,434328427022251,1960.710519,809.715281,2770.4258,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|41,41,H_NONE,False,1000000000,434326656596451,434328617591917,434329427333956,1960.995466,809.742039,2770.737505,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|42,42,H_FULL,True,1000000000,434327656596451,434329618686430,434330561783537,1962.089979,943.097107,2905.187086,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|43,43,H_NONE,False,1000000000,434328656596451,434330619327614,434331522105474,1962.731163,902.77786,2865.509023,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|44,44,H_NONE,False,1000000000,434329656596451,434331619581633,434332432951495,1962.985182,813.369862,2776.355044,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|45,45,H_FULL,True,1000000000,434330656596451,434332620457851,434333574691557,1963.8614,954.233706,2918.095106,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|46,46,H_NONE,False,1000000000,434331656596451,434333621216403,434334446894984,1964.619952,825.678581,2790.298533,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|47,47,H_NONE,False,1000000000,434332656596451,434334621572920,434335438414143,1964.976469,816.841223,2781.817692,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|48,48,H_FULL,True,1000000000,434333656596451,434335623563480,434336569826301,1966.967029,946.262821,2913.22985,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|49,49,H_NONE,False,1000000000,434334656596451,434336624355826,434337446118104,1967.759375,821.762278,2789.521653,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|5,5,H_NONE,False,1000000000,434290656596451,434292545425383,434293369480471,1888.828932,824.055088,2712.88402,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|50,50,H_NONE,False,1000000000,434335656596451,434337624602084,434338486951642,1968.005633,862.349558,2830.355191,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|51,51,H_FULL,True,1000000000,434336656596451,434338624992618,434339586483099,1968.396167,961.490481,2929.886648,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|52,52,H_NONE,False,1000000000,434337656596451,434339626017129,434340447242002,1969.420678,821.224873,2790.645551,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|53,53,H_NONE,False,1000000000,434338656596451,434340626631142,434341447243964,1970.034691,820.612822,2790.647513,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|54,54,H_FULL,True,1000000000,434339656596451,434341628632366,434342609837806,1972.035915,981.20544,2953.241355,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|55,55,H_NONE,False,1000000000,434340656596451,434342629372267,434343455293158,1972.775816,825.920891,2798.696707,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|56,56,H_NONE,False,1000000000,434341656596451,434343629863946,434344455252212,1973.267495,825.388266,2798.655761,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|57,57,H_FULL,True,1000000000,434342656596451,434344630618438,434345600904368,1974.021987,970.28593,2944.307917,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|58,58,H_NONE,False,1000000000,434343656596451,434345631451115,434346455072690,1974.854664,823.621575,2798.476239,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|59,59,H_NONE,False,1000000000,434344656596451,434346631894182,434347458333495,1975.297731,826.439313,2801.737044,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|6,6,H_FULL,True,1000000000,434291656596451,434293547393700,434294521615378,1890.797249,974.221678,2865.018927,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|60,60,H_FULL,True,1000000000,434345656596451,434347632615785,434348601350188,1976.019334,968.734403,2944.753737,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|61,61,H_NONE,False,1000000000,434346656596451,434348632892260,434349471045094,1976.295809,838.152834,2814.448643,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|62,62,H_NONE,False,1000000000,434347656596451,434349633934804,434350472845668,1977.338353,838.910864,2816.249217,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|63,63,H_FULL,True,1000000000,434348656596451,434350634707442,434351606790744,1978.110991,972.083302,2950.194293,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|64,64,H_NONE,False,1000000000,434349656596451,434351635319951,434352467188887,1978.7235,831.868936,2810.592436,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|65,65,H_NONE,False,1000000000,434350656596451,434352635638814,434353469789399,1979.042363,834.150585,2813.192948,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|66,66,H_FULL,True,1000000000,434351656596451,434353636860817,434354601776359,1980.264366,964.915542,2945.179908,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|67,67,H_NONE,False,1000000000,434352656596451,434354637317512,434355472325497,1980.721061,835.007985,2815.729046,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|68,68,H_NONE,False,1000000000,434353656596451,434355637665114,434356481682900,1981.068663,844.017786,2825.086449,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|69,69,H_FULL,True,1000000000,434354656596451,434356637875013,434357609244097,1981.278562,971.369084,2952.647646,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|7,7,H_NONE,False,1000000000,434292656596451,434294549134315,434295376313676,1892.537864,827.179361,2719.717225,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|70,70,H_NONE,False,1000000000,434355656596451,434357638779500,434358477038756,1982.183049,838.259256,2820.442305,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|71,71,H_NONE,False,1000000000,434356656596451,434358639750800,434359486616822,1983.154349,846.866022,2830.020371,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|72,72,H_FULL,True,1000000000,434357656596451,434359640126049,434360629845305,1983.529598,989.719256,2973.248854,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|73,73,H_NONE,False,1000000000,434358656596451,434360640386539,434361490230593,1983.790088,849.844054,2833.634142,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|74,74,H_NONE,False,1000000000,434359656596451,434361641084099,434362501102186,1984.487648,860.018087,2844.505735,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|75,75,H_FULL,True,1000000000,434360656596451,434362641664141,434363632473147,1985.06769,990.809006,2975.876696,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|76,76,H_NONE,False,1000000000,434361656596451,434363643048881,434364493530152,1986.45243,850.481271,2836.933701,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|77,77,H_NONE,False,1000000000,434362656596451,434364643673496,434365489176305,1987.077045,845.502809,2832.579854,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|78,78,H_FULL,True,1000000000,434363656596451,434365644693461,434366623880148,1988.09701,979.186687,2967.283697,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|79,79,H_NONE,False,1000000000,434364656596451,434366645449111,434367502064834,1988.85266,856.615723,2845.468383,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|8,8,H_NONE,False,1000000000,434293656596451,434295549408348,434296382125500,1892.811897,832.717152,2725.529049,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|80,80,H_NONE,False,1000000000,434365656596451,434367645717247,434368493676369,1989.120796,847.959122,2837.079918,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|81,81,H_FULL,True,1000000000,434366656596451,434368646735488,434369632911620,1990.139037,986.176132,2976.315169,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|82,82,H_NONE,False,1000000000,434367656596451,434369647445637,434370495239409,1990.849186,847.793772,2838.642958,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|83,83,H_NONE,False,1000000000,434368656596451,434370647705605,434371498126745,1991.109154,850.42114,2841.530294,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|84,84,H_FULL,True,1000000000,434369656596451,434371647981647,434372637999693,1991.385196,990.018046,2981.403242,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|85,85,H_NONE,False,1000000000,434370656596451,434372648541538,434373606159407,1991.945087,957.617869,2949.562956,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|86,86,H_NONE,False,1000000000,434371656596451,434373664662012,434374503084077,2008.065561,838.422065,2846.487626,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|87,87,H_FULL,True,1000000000,434372656596451,434374665739436,434375637025903,2009.142985,971.286467,2980.429452,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|88,88,H_NONE,False,1000000000,434373656596451,434375666569786,434376505792418,2009.973335,839.222632,2849.195967,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|89,89,H_NONE,False,1000000000,434374656596451,434376666779864,434377515894123,2010.183413,849.114259,2859.297672,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|9,9,H_FULL,True,1000000000,434294656596451,434296550389580,434297508587990,1893.793129,958.19841,2851.991539,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|90,90,H_FULL,True,1000000000,434375656596451,434377667059274,434378638965550,2010.462823,971.906276,2982.369099,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|91,91,H_NONE,False,1000000000,434376656596451,434378667384109,434379547280037,2010.787658,879.895928,2890.683586,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|92,92,H_NONE,False,1000000000,434377656596451,434379668615807,434380516476834,2012.019356,847.861027,2859.880383,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|93,93,H_FULL,True,1000000000,434378656596451,434380669611988,434381712993231,2013.015537,1043.381243,3056.39678,True,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P1,NSF12_CRFA_20260913|F12_S01_G_low_a02|P1|94,94,H_NONE,False,1000000000,434379656596451,434381713320451,434382512171706,2056.724,798.851255,2855.575255,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|10,10,H_FULL,True,1000000000,526960758203659,526961497859198,526962509462350,739.655539,1011.603152,1751.258691,True,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|11,11,H_NONE,False,1000000000,526961758203659,526962510343761,526963307849723,752.140102,797.505962,1549.646064,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|12,12,H_NONE,False,1000000000,526962758203659,526963511382318,526964311411738,753.178659,800.02942,1553.208079,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|13,13,H_FULL,True,1000000000,526963758203659,526964511712167,526965436310615,753.508508,924.598448,1678.106956,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|14,14,H_NONE,False,1000000000,526964758203659,526965512414234,526966312800521,754.210575,800.386287,1554.596862,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|15,15,H_NONE,False,1000000000,526965758203659,526966512764030,526967403914759,754.560371,891.150729,1645.7111,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|16,16,H_FULL,True,1000000000,526966758203659,526967513422656,526968505349138,755.218997,991.926482,1747.145479,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|17,17,H_NONE,False,1000000000,526967758203659,526968514391742,526969319677931,756.188083,805.286189,1561.474272,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|18,18,H_NONE,False,1000000000,526968758203659,526969514902745,526970321140437,756.699086,806.237692,1562.936778,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|19,19,H_FULL,True,1000000000,526969758203659,526970516709616,526971512387649,758.505957,995.678033,1754.18399,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|20,20,H_NONE,False,1000000000,526970758203659,526971517463154,526972339353691,759.259495,821.890537,1581.150032,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|21,21,H_NONE,False,1000000000,526971758203659,526972517788054,526973328202049,759.584395,810.413995,1569.99839,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|22,22,H_FULL,True,1000000000,526972758203659,526973518931516,526974549420921,760.727857,1030.489405,1791.217262,True,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|23,23,H_NONE,False,1000000000,526973758203659,526974550299221,526975343501236,792.095562,793.202015,1585.297577,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|24,24,H_NONE,False,1000000000,526974758203659,526975551790921,526976348139625,793.587262,796.348704,1589.935966,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|25,25,H_FULL,True,1000000000,526975758203659,526976553799299,526977454549232,795.59564,900.749933,1696.345573,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|26,26,H_NONE,False,1000000000,526976758203659,526977554672199,526978347987402,796.46854,793.315203,1589.783743,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|27,27,H_NONE,False,1000000000,526977758203659,526978555794651,526979330033942,797.590992,774.239291,1571.830283,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|28,28,H_FULL,True,1000000000,526978758203659,526979556724794,526980495394451,798.521135,938.669657,1737.190792,True,True,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|29,29,H_NONE,False,1000000000,526979758203659,526980557481367,526981337138642,799.277708,779.657275,1578.934983,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|30,30,H_NONE,False,1000000000,526980758203659,526981557867079,526982337294025,799.66342,779.426946,1579.090366,False,False,False
NSF12_CRFA_20260913,F12_S01,a02,low,G_CRFA,P2,NSF12_CRFA_20260913|F12_S01_G_low_a02|P2|31,31,H_FULL,True,1000000000,526981758203659,526982558809300,526983464339697,800.605641,905.530397,1706.136038,True,True,False
